Linux 2.6.18-426.el5 (rhel5.example.com) 	10/01/18
19:10:01            0      0.50      0.00      0.27      0.07      0.00     99.16
19:10:01            1      0.52      0.00      0.64      0.06      0.00     98.78
19:20:01          all      0.42      0.00      0.36      0.06      0.00     99.15
19:20:01            0      0.43      0.00      0.22      0.03      0.00     99.32
19:20:01            1      0.42      0.00      0.50      0.10      0.00     98.98
19:30:01          all      0.50      0.00      0.42      0.05      0.00     99.03
19:30:01            0      0.51      0.00      0.26      0.03      0.00     99.19
19:30:01            1      0.49      0.00      0.58      0.07      0.00     98.87
19:40:01          all      0.58      0.00      0.49      0.08      0.00     98.86
19:40:01            0      0.58      0.00      0.29      0.08      0.00     99.05
19:40:01            1      0.57      0.00      0.68      0.07      0.00     98.68
19:50:01          all      0.39      0.39      0.37      0.08      0.00     98.76
19:50:01            0      0.39      0.61      0.23      0.06      0.00     98.72
19:50:01            1      0.40      0.18      0.51      0.11      0.00     98.79
20:00:01          all      0.38      0.00      0.32      0.09      0.00     99.21
20:00:01            0      0.40      0.00      0.20      0.06      0.00     99.34
20:00:01            1      0.37      0.00      0.43      0.12      0.00     99.08
20:10:01          all      0.33      0.00      0.29      0.08      0.00     99.30
20:10:01            0      0.31      0.00      0.18      0.06      0.00     99.46
20:10:01            1      0.35      0.00      0.40      0.10      0.00     99.15
20:20:01          all      0.35      0.00      0.31      0.07      0.00     99.27
20:20:01            0      0.34      0.00      0.19      0.05      0.00     99.42
20:20:01            1      0.36      0.00      0.43      0.08      0.00     99.13
20:30:01          all      0.56      0.00      0.46      0.05      0.00     98.94
20:30:01            0      0.56      0.00      0.27      0.03      0.00     99.13
20:30:01            1      0.55      0.00      0.64      0.06      0.00     98.75
20:40:01          all      0.50      0.00      0.42      0.06      0.00     99.02
20:40:01            0      0.50      0.00      0.26      0.04      0.00     99.21
20:40:01            1      0.50      0.00      0.59      0.09      0.00     98.83
20:50:01          all      0.40      0.38      0.37      0.08      0.00     98.77
20:50:01            0      0.39      0.18      0.22      0.08      0.00     99.13
20:50:01            1      0.41      0.57      0.53      0.09      0.00     98.40
21:00:01          all      0.44      0.00      0.38      0.08      0.00     99.10
21:00:01            0      0.42      0.00      0.24      0.07      0.00     99.27
21:00:01            1      0.47      0.00      0.51      0.09      0.00     98.92
21:10:01          all      0.27      0.00      0.25      0.08      0.00     99.40
21:10:01            0      0.25      0.00      0.15      0.05      0.00     99.55
21:10:01            1      0.29      0.00      0.35      0.11      0.00     99.25
21:20:01          all      0.30      0.00      0.26      0.09      0.00     99.36
21:20:01            0      0.29      0.00      0.16      0.05      0.00     99.49
21:20:01            1      0.30      0.00      0.36      0.12      0.00     99.22
21:30:01          all      0.26      0.00      0.23      0.06      0.00     99.46
21:30:01            0      0.26      0.00      0.14      0.05      0.00     99.55
21:30:01            1      0.26      0.00      0.31      0.07      0.00     99.36
21:40:01          all      0.43      0.00      0.37      0.03      0.00     99.17
21:40:01            0      0.41      0.00      0.22      0.00      0.00     99.37
21:40:01            1      0.44      0.00      0.52      0.05      0.00     98.98
21:50:01          all      0.36      0.39      0.34      0.05      0.00     98.86
21:50:01            0      0.36      0.32      0.23      0.04      0.00     99.05
21:50:01            1      0.36      0.46      0.45      0.05      0.00     98.67
22:00:01          all      0.41      0.00      0.33      0.07      0.00     99.19
22:00:01            0      0.41      0.00      0.20      0.05      0.00     99.34
22:00:01            1      0.41      0.00      0.47      0.10      0.00     99.03
22:10:01          all      0.31      0.00      0.28      0.03      0.00     99.37
22:10:01            0      0.32      0.00      0.18      0.01      0.00     99.49
22:10:01            1      0.30      0.00      0.39      0.06      0.00     99.25
22:20:01          all      0.42      0.00      0.37      0.04      0.00     99.17
22:20:01            0      0.44      0.00      0.23      0.02      0.00     99.32
22:20:01            1      0.41      0.00      0.50      0.06      0.00     99.03
22:30:01          all      0.31      0.00      0.26      0.04      0.00     99.39
22:30:01            0      0.32      0.00      0.16      0.02      0.00     99.50
22:30:01            1      0.30      0.00      0.36      0.06      0.00     99.28
22:40:01          all      0.29      0.00      0.25      0.05      0.00     99.42
22:40:01            0      0.28      0.00      0.16      0.03      0.00     99.53
22:40:01            1      0.29      0.00      0.34      0.07      0.00     99.31
22:50:01          all      0.36      0.38      0.35      0.04      0.00     98.87
22:50:01            0      0.39      0.18      0.21      0.01      0.00     99.22
22:50:01            1      0.33      0.59      0.50      0.07      0.00     98.50
23:00:01          all      0.42      0.00      0.37      0.04      0.00     99.17
23:00:01            0      0.40      0.00      0.23      0.01      0.00     99.35
23:00:01            1      0.43      0.00      0.51      0.07      0.00     98.99
23:10:01          all      0.45      0.00      0.39      0.03      0.00     99.13
23:10:01            0      0.46      0.00      0.24      0.01      0.00     99.29
23:10:01            1      0.45      0.00      0.53      0.06      0.00     98.96
23:20:01          all      0.33      0.00      0.30      0.05      0.00     99.32
23:20:01            0      0.34      0.00      0.18      0.03      0.00     99.45
23:20:01            1      0.32      0.00      0.41      0.07      0.00     99.19
23:30:01          all      0.27      0.00      0.25      0.10      0.00     99.38
23:30:01            0      0.28      0.00      0.16      0.06      0.00     99.50
23:30:01            1      0.27      0.00      0.34      0.13      0.00     99.26
23:40:01          all      0.34      0.00      0.32      0.06      0.00     99.29
23:40:01            0      0.37      0.00      0.21      0.03      0.00     99.39
23:40:01            1      0.30      0.00      0.43      0.08      0.00     99.18
23:50:01          all      0.41      0.38      0.41      0.07      0.00     98.74
23:50:01            0      0.40      0.25      0.23      0.04      0.00     99.08
23:50:01            1      0.42      0.52      0.58      0.09      0.00     98.39
Average:          all      0.40      0.06      0.34      0.07      0.00     99.13
Average:            0      0.39      0.05      0.21      0.05      0.00     99.30
Average:            1      0.40      0.08      0.47      0.09      0.00     98.96

00:00:01         INTR    intr/s
00:10:01          sum   1119.40
00:20:01          sum   1118.75
00:30:01          sum   1100.51
00:40:01          sum   1125.33
00:50:02          sum   1164.39
01:00:01          sum   1124.51
01:10:01          sum   1124.25
01:20:01          sum   1111.84
01:30:01          sum   1134.72
01:40:01          sum   1160.11
01:50:01          sum   1128.20
02:00:01          sum   1095.67
02:10:01          sum   1088.59
02:20:01          sum   1152.78
02:30:01          sum   1102.42
02:40:01          sum   1116.01
02:50:01          sum   1117.01
03:00:01          sum   1103.12
03:10:01          sum   1091.79
03:20:01          sum   1091.11
03:30:01          sum   1115.55
03:40:01          sum   1108.83
03:50:01          sum   1153.36
04:00:01          sum   1099.06
04:10:01          sum   1105.75
04:20:01          sum   1128.57
04:30:01          sum   1100.49
04:40:01          sum   1104.44
04:50:01          sum   1139.02
05:00:01          sum   1129.10
05:10:01          sum   1128.62
05:20:01          sum   1132.55
05:30:01          sum   1092.14
05:40:01          sum   1111.74
05:50:01          sum   1139.80
06:00:01          sum   1109.23
06:10:01          sum   1121.88
06:20:01          sum   1122.88
06:30:01          sum   1105.76
06:40:01          sum   1110.86
06:50:01          sum   1163.86
07:00:01          sum   1172.34
07:10:01          sum   1146.27
07:20:01          sum   1159.68
07:30:01          sum   1138.53
07:40:01          sum   1176.21
07:50:01          sum   1137.63
08:00:01          sum   1106.97
08:10:01          sum   1101.95
08:20:01          sum   1131.41
08:30:01          sum   1098.99
08:40:01          sum   1138.09
08:50:01          sum   1123.00
09:00:01          sum   1117.20
09:10:01          sum   1090.19
09:20:01          sum   1086.88
09:30:01          sum   1085.63
09:40:01          sum   1134.07
09:50:01          sum   1149.75
10:00:01          sum   1112.97
10:10:01          sum   1105.75
10:20:01          sum   1124.21
10:30:01          sum   1106.06
10:40:01          sum   1093.68
10:50:01          sum   1116.30
11:00:01          sum   1143.07
11:10:01          sum   1123.58
11:20:01          sum   1148.71
11:30:01          sum   1099.51
11:40:01          sum   1104.50
11:50:01          sum   1137.00
12:00:01          sum   1134.00
12:10:01          sum   1120.26
12:20:01          sum   1121.66
12:30:01          sum   1107.76
12:40:01          sum   1128.67
12:50:01          sum   1131.34
13:00:01          sum   1167.00
13:10:01          sum   1109.59
13:20:01          sum   1175.65
13:30:01          sum   1126.71
13:40:01          sum   1113.12
13:50:01          sum   1153.03
14:00:01          sum   1128.98
14:10:01          sum   1124.55
14:20:01          sum   1118.40
14:30:01          sum   1092.26
14:40:01          sum   1181.00
14:50:01          sum   1117.79
15:00:01          sum   1116.87
15:10:01          sum   1107.44
15:20:01          sum   1100.77
15:30:01          sum   1119.28
15:40:01          sum   1140.73
15:50:01          sum   1119.34
